ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11244275,JB170030,2/28/2018 19:00,055XX S CORNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1188209,1868358,2018,5/4/2018 15:51,41.79385347,-87.58537913,"(41.793853469, -87.585379125)"
11299104,JB242427,4/28/2018 15:00,055XX S CORNELL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,235,2,5,41,7,1188209,1868358,2018,5/5/2018 15:54,41.79385347,-87.58537913,"(41.793853469, -87.585379125)"
11265584,JB197480,3/23/2018 10:00,055XX S KENWOOD AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,235,2,5,41,5,1186055,1868363,2018,5/4/2018 15:51,41.79391835,-87.59327743,"(41.793918345, -87.593277432)"
11215848,JB124566,1/21/2018 2:35,055XX S DORCHESTER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,235,2,5,41,08B,1186497,1868390,2018,5/4/2018 15:51,41.79398198,-87.59165581,"(41.793981982, -87.591655814)"
11318250,JB267683,5/16/2018 20:00,055XX S DORCHESTER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,235,2,5,41,7,1186497,1868390,2018,6/20/2018 15:58,41.79398198,-87.59165581,"(41.793981982, -87.591655814)"
11341428,JB298475,5/30/2018 14:02,055XX S DORCHESTER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,235,2,5,41,11,1186497,1868390,2018,6/13/2018 16:08,41.79398198,-87.59165581,"(41.793981982, -87.591655814)"
11533165,JB550281,12/5/2018 9:00,055XX S DORCHESTER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,235,2,5,41,26,1186497,1868390,2018,12/15/2018 16:03,41.79398198,-87.59165581,"(41.793981982, -87.591655814)"
11391270,JB364080,7/24/2018 19:00,055XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1182528,1868401,2018,7/31/2018 15:50,41.79410521,-87.6062094,"(41.79410521, -87.606209395)"
11348241,JB307505,6/15/2018 3:00,055XX S LAKE PARK AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,FALSE,FALSE,235,2,5,41,11,1187557,1868446,2018,6/22/2018 15:53,41.79411049,-87.58776713,"(41.794110489, -87.587767131)"
11203411,JB115164,1/13/2018 14:30,055XX S KENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,235,2,5,41,14,1186053,1868444,2018,5/4/2018 15:51,41.79414066,-87.59328221,"(41.794140662, -87.593282209)"
11222084,JB139974,2/3/2018 11:00,055XX S UNIVERSITY AVE,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,235,2,5,41,6,1184728,1868434,2018,5/4/2018 15:51,41.79414442,-87.59814117,"(41.794144419, -87.59814117)"
11398637,JB373125,7/30/2018 23:00,055XX S DORCHESTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,235,2,5,41,14,1186496,1868451,2018,8/6/2018 16:01,41.7941494,-87.59165755,"(41.794149395, -87.591657551)"
11234662,JB157537,2/13/2018 11:00,055XX S KENWOOD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,235,2,5,41,7,1186053,1868454,2018,5/4/2018 15:51,41.7941681,-87.59328189,"(41.794168103, -87.593281893)"
11256954,JB186795,3/13/2018 13:00,055XX S WOODLAWN AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,235,2,5,41,6,1185169,1868449,2018,5/4/2018 15:51,41.79417522,-87.59652359,"(41.79417522, -87.596523594)"
11312513,JB260019,5/11/2018 17:00,055XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182527,1868449,2018,5/18/2018 15:52,41.79423695,-87.60621157,"(41.794236949, -87.606211574)"
11517190,JB529043,11/25/2018 20:30,055XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,233,2,20,40,08B,1182527,1868449,2018,12/2/2018 16:09,41.79423695,-87.60621157,"(41.794236949, -87.606211574)"
11365371,JB329958,6/30/2018 22:12,014XX E PARK PL,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,235,2,5,41,5,1187154,1868492,2018,7/7/2018 15:59,41.7942463,-87.58924343,"(41.794246298, -87.58924343)"
11230807,JB152280,2/14/2018 14:59,055XX S BLACKSTONE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,235,2,5,41,11,1186861,1868499,2018,5/4/2018 15:51,41.79427246,-87.59031761,"(41.794272461, -87.590317611)"
11509148,JB518063,11/16/2018 8:00,055XX S HYDE PARK BLVD,810,THEFT,OVER $500,STREET,FALSE,FALSE,235,2,5,41,6,1188604,1868516,2018,11/23/2018 16:11,41.79427759,-87.58392566,"(41.794277593, -87.583925657)"
11266566,JB199160,3/22/2018 10:02,055XX S Woodlawn Ave,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,235,2,5,41,6,1185168,1868489,2018,5/4/2018 15:51,41.79428501,-87.596526,"(41.794285006, -87.596526004)"
11526638,JB540006,11/19/2018 21:05,055XX S ELLIS AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,235,2,5,41,3,1183847,1868481,2018,12/12/2018 16:09,41.79429402,-87.60137025,"(41.794294021, -87.601370248)"
11233746,JB156342,2/17/2018 17:00,055XX S EVERETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1188988,1868526,2018,5/4/2018 15:51,41.79429584,-87.58251725,"(41.794295839, -87.582517248)"
11243824,JB169414,3/1/2018 7:40,055XX S EVERETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1188988,1868526,2018,5/4/2018 15:51,41.79429584,-87.58251725,"(41.794295839, -87.582517248)"
11201114,JB112106,1/10/2018 15:00,055XX S CORNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1188205,1868520,2018,5/4/2018 15:51,41.79429811,-87.58538862,"(41.794298105, -87.585388624)"
11367966,JB333461,6/30/2018 10:00,055XX S BLACKSTONE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,235,2,5,41,5,1186861,1868512,2018,7/7/2018 15:59,41.79430813,-87.5903172,"(41.794308134, -87.590317199)"
11494747,JB499251,10/31/2018 12:00,055XX S BLACKSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1186861,1868512,2018,11/7/2018 16:21,41.79430813,-87.5903172,"(41.794308134, -87.590317199)"
11377478,JB346116,7/11/2018 22:45,055XX S KIMBARK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,235,2,5,41,7,1185609,1868507,2018,7/18/2018 15:56,41.79432402,-87.59490833,"(41.794324016, -87.594908329)"
11396415,JB370707,7/29/2018 20:08,055XX S COTTAGE GROVE AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,TRUE,233,2,20,40,04B,1182526,1868482,2018,8/5/2018 15:55,41.79432753,-87.60621422,"(41.794327527, -87.606214217)"
11260591,JB191569,2/25/2018 0:01,055XX S LAKE SHORE DR SB,1120,DECEPTIVE PRACTICE,FORGERY,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,235,2,5,41,10,1189773,1868552,2018,5/4/2018 15:51,41.79434834,-87.5796379,"(41.794348335, -87.579637896)"
11363658,JB327764,6/29/2018 7:15,055XX S LAKE SHORE DR SB,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1189773,1868552,2018,7/6/2018 15:55,41.79434834,-87.5796379,"(41.794348335, -87.579637896)"
11248707,JB176126,1/26/2018 0:01,055XX S WOODLAWN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,FALSE,FALSE,235,2,5,41,11,1185168,1868516,2018,5/4/2018 15:51,41.7943591,-87.59652516,"(41.794359096, -87.596525155)"
11389241,JB361508,7/22/2018 21:30,055XX S WOODLAWN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1185168,1868516,2018,7/29/2018 15:54,41.7943591,-87.59652516,"(41.794359096, -87.596525155)"
11204473,JB115746,1/14/2018 0:30,055XX S SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1189556,1868559,2018,5/4/2018 15:51,41.79437276,-87.58043339,"(41.794372762, -87.580433389)"
11254205,JB183229,3/12/2018 15:53,055XX S SHORE DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,235,2,5,41,6,1189556,1868559,2018,5/4/2018 15:51,41.79437276,-87.58043339,"(41.794372762, -87.580433389)"
11275709,JB211254,4/4/2018 10:34,055XX S SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,235,2,5,41,14,1189556,1868559,2018,5/4/2018 15:51,41.79437276,-87.58043339,"(41.794372762, -87.580433389)"
11292578,JB233794,4/22/2018 14:45,055XX S SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1189556,1868559,2018,5/4/2018 15:51,41.79437276,-87.58043339,"(41.794372762, -87.580433389)"
11292647,JB233918,4/22/2018 14:45,055XX S SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1189556,1868559,2018,5/4/2018 15:51,41.79437276,-87.58043339,"(41.794372762, -87.580433389)"
11294415,JB236077,4/14/2018 13:00,055XX S SHORE DR,890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,235,2,5,41,6,1189556,1868559,2018,5/4/2018 15:51,41.79437276,-87.58043339,"(41.794372762, -87.580433389)"
11294426,JB236078,4/14/2018 13:00,055XX S SHORE DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,235,2,5,41,11,1189556,1868559,2018,5/4/2018 15:51,41.79437276,-87.58043339,"(41.794372762, -87.580433389)"
11329981,JB282211,5/28/2018 6:00,055XX S SHORE DR,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,235,2,5,41,04B,1189556,1868559,2018,6/4/2018 16:01,41.79437276,-87.58043339,"(41.794372762, -87.580433389)"
11534941,JB552767,12/14/2018 7:45,055XX S SHORE DR,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,235,2,5,41,6,1189556,1868559,2018,12/21/2018 16:10,41.79437276,-87.58043339,"(41.794372762, -87.580433389)"
